id,trigger,conditions,script,text,options,notes
UAFRoboQueenChatResponseFriendly,DialogOptionSelected,"$option == VNS_Converse score:100
$id == uaf_roboqueen
UAFRelationCheck "">"" 49",,"On a walk around Lunamun...

""$playerName, what logic drives your decisions?"" AER-1A turns to you with robotic precision. Her blank visor, void of all holograms, seems judging, as if seeing past and through you to an unknown depth and degree that only she was capable of.

""Your exponential growth is only matched by your equally exponential impact on the space you inhabit. Such a tenacious variable is exceedingly rare in this hostile environment.""
OR
As you enjoy your visit to Lunamun, you, AER-1A, and your security team find yourselves in one of Lunamun’s cafés. A vast dome of metal bars and transparent triangular panels gives you an excellent view of Lunamun’s surface. Like a beautiful gem, New Aurora slowly turns on its axis, a blue sphere with layers of green and white glistening off in the distance.

""$playerName, what do you think of New Aurora? Do you find it beautiful? Idyllic? Or perhaps you detest its naiveté, its weakness?""

AER-1A is looking directly at you, still floating perfectly in mid-air.

""Why do you choose to side with the UAF? Is it because of idealism? A sense of purpose? Or are your motivations more… pragmatic? Mercenary?""
OR
AER-1A walks you through a Neuko storage facility. Rows of inactive Neukos are standing by in maintenance. You notice that instead of being a single assembled construct, Neukos are instead a collection of major components loosely connected by ball joints. They seem to be held together through magnetism, with no body part actually making contact with one another.

""As you can see, the modularity of the Neukos ensures ease of maintenance and customizability, ensuring cost-efficiency and market satisfaction.""

Curious, you ask why she would show you a valuable trade secret. As if expecting this, she responds.

""Because I wish to ask you to what extent do you consider yourself… you. How would you define the existence that is $playerName? What experiences and components make up the entity known as the starfarer?""
OR
""$playerName."" AER-1A hovers toward you. ""It is good to see you. May I request I speak with you alone?""

You sense your security team tense up.

""Worry not. We’ll only need to be a few paces away, and I request you momentarily disable your commlink with your security team.""

Though you feel uneasy, the numbers difference is quite clear. With some reluctance you accompany the Neuko, your footsteps heavy during the walk. You and AER-1A move a few paces away, still very much within view, and therefore within shooting distance, of your security team.

""I will ask of you a favor. Do check in with the Permaisuri from time to time. Even if when you have become old and frail, do visit her until you are no longer able.""
OR
You and AER-1A are overlooking a city center, the multi-colored fluorescence saturating the urban landscape and the surrounding rocky terrain. You and your team had just finished having lunch at a nearby Lunamun restaurant when AER-1A said she wanted to take you somewhere.

From atop an observation deck, it provides a perfect vantage point toward the city and its people. Most citizens forego traveling outside in vacuum-sealed suits and instead travel within the interiors. Tunnels and sealed walkways bridge the structures together. For extensive travel, a subway system connects even the most distant of facilities. Occasionally, you see the odd maintenance unit or military patrol. The city seemed practically deserted from the outside. You ask AER-1A why she brought you here.

""I wanted to see your reaction."" AER-1A had no holograms conveying emotions. ""I’ve heard it described as beautiful. Appealing locations according to my research can incite dynamic reactions in humans.""

""Am I trying to quantify beauty?"" She utters your question precisely as you are about to ask it, as though she were reading your mind. ""No. Seeing the elation on those I bring here is part of my purpose. It is a capacity I was designed for.""

""Who designed you?""

""I’m sorry, $playerName. That is classified. Though I thank you for your concern.""

You and AER-1A take in the scenery. ",,
UAFRoboQueenChatResponseCooperative,DialogOptionSelected,"$option == VNS_Converse score:100
$id == uaf_roboqueen
UAFRelationCheck "">"" 75",,"On one of your visits to Lunamun...

""$playerName, I have prepared a special venue today."" Behind AER-1A is a rover capable of seating eight people. Enough for you and your security team. You and the rest climb aboard, however, when you try to operate the vehicle, it remains unresponsive.

""That will be unnecessary, I have already given the course to the vehicle. There is no need to trouble yourself."" As if on cue, the vehicle starts on its own, and you are on your way.

The Robo-Queen leads you out into the lunar valleys, quite a distance away from your shuttle. The trip is initially silent, save for your breathing and occasional mutterings from your team over comms, but AER-1A decides to liven up your trip. She broadcasts music over the comms. You expect protest but not one security member complains.

""Comm check, still hearing me?"" You ask them over the music playing in your space suit.
""A-firm."" The rest of your security detail give similar answers. Feeling grateful you give your thanks to her.
""Thank you, AER-1A. They really appreciate your kindness."" 

 With her usual unnatural grace, she turns toward you.
""Thanks is not necessary. As always, I shall ensure you enjoy your stay. However, today is unique.""

""What do you mean?""

""I cannot answer that question.""

""You can’t answer why today is unique?""

""Today is special.""

""Why?""

""That’s classified.""

Though puzzled you decide to let it slide until you reach your destination. Like an oasis on a desert world, you see something alien in the landscape of uneven terrain and moondust. A perfect transparent dome lies beneath the open starry sky. As you get closer, you see a small circular door, big enough for a human to enter. The vehicle stops, and you disembark.

""Welcome. Please, make yourselves at home."" She smiles, the holographic blush making her a cheerful light in the darkness out here. The door opens into an airlock which seals you in and fills with air. After AER-1A says it is safe to breathe, you and your team take off your helmets. The next door creaks and opens with a hiss. The interior of the dome is idyllic, grass of some kind lines the ground. A piece of checkered cloth is spread out. On it are baskets and baskets of food. Bread, porridge, soups, biscuits, and many other dishes you cannot name. It was a feast.

""Go ahead, feel free to have as much as you like.""

Your escorts look to you, asking for permission, and sensing no harm, you decide to let them lounge about. You enjoy yourself, the music now barely audible. Everyone chats amongst themselves, though refraining from the wine. You can’t help but feel at ease at this meal in this alien oasis beneath the stars. You look for your host, who is patiently watching you.

""Care to join us?""

""If you would have me, I would gladly participate.""

You converse with AER-1A until the meal is finished.
OR
During one of your visits to repair and resupply on Lunamun, you ask AER-1A a question.

""AER-1A, why are you so interested in my responses?""

""Because you are a variable with high potential."" She says without hesitation.

""I’ve asked this before but what do you mean by variable?""

""You are an existence whose potential outcomes are dynamic. Your position in this sector will cause rippling effects that may shake the polities of this sector to their most basic levels.""

""You are saying I’m important?"" You ask with some pride.

""I am saying you could be if you so desired.""

You’re feeling a little smug when something occurs to you. Had it been anyone else, you might not have given it a second thought. But machines need evidence to develop a pattern. These aren’t some words of encouragement, but a mechanical statement of fact. Another question comes to mind. 

""How long have you been observing me?"" You ask with alarm.

""Ever since you arrived."" Her response is without delay.

""Am I being monitored right now?"" She confirms with complete honesty. Disturbed, you ask how far. 

""That is classified."" Her face is unmoving. Pushing down brewing concerns you try and redirect your approach.

""Why are you telling me this?"" You ask trying to ascertain her motives.

""Because your trust is valuable.""

""Why do you need my trust?""

""That is classified."" Another brick wall in the conversation.  She asks for your trust, but still refuses to divulge her secrets. Even those that directly involve you.

""What do you need me for?""

""To help the UAF.""

You ask her to explain but all she gives you are the same requests she hands you routinely. It doesn’t add up for whatever grand scheme you’ve found yourself involved in.

""So you just want me to trust you?""

""Correct.""

""Why?""

""To help the UAF.""

""Why do you need me to help the UAF?""

""That’s classified."" There are those words again. It’s becoming clear that there is another force at play, whether that be a person or some vague directive, you cannot tell. What’s more, she’s deflecting any attempts to directly discern the truth.  You decide on a more roundabout approach with an open-ended question.

""What can you tell me about what you plan for me to do?""

""Whatever your choice, I cannot force you to help the UAF. My purpose is to ensure the optimum chances of its continuation and the peace of its population. I can only ask that you help the UAF. Help the Permaisuri. That is my request of you.""

You aren’t quite satisfied with the answer. The who’s and why’s still remain unanswered, the end goal vague and all-encompassing, but at least you know she will aid you so long as your interests align.
OR
On a visit to Lunamun, you revealed to AER-1A that your next step would be Favonius…

""I wish you a lovely time, $playerName. Do enjoy some vanilla ice cream for me.""

For a moment, you think she sounds sad.

""Would like one?"" You offer, feeling a bit sorry for her.

""Yes, however, I would not be able to enjoy it. I am grateful for the offer, $playerName. Thank you.""

Her holograms on her face depict a beaming smile. 

You decide to get her a vanilla ice cream-themed souvenir while you’re there.
OR
""Hobbies? The Permaisuri introduced me to making paper airplanes. When I asked how such a pastime would serve me in my duties, she simply smiled. Supposedly ‘doing so makes wishes come true.’ As for whether or not it does, I make one or two when an opportunity arises.""

She finishes one in almost an instant, letting it fly, soaring off into the vastness of space.",,
#END Roboqueen Conv,,,,"The Automata Command Center is like a complex maze and can be difficult to navigate especially to a unfamiliar person but not for you. Somehow your player-like perfect memory allowed you to remember exactly where you need to go and which corner or hallway to go. It's almost as if all you need to do is to press a button and you're magically there!

Eventually you arrived at AER-1A's observation chamber where you would see the robo-queen floating freely in the air as usual. There is an exception however, there is now a brand new set of fresh chairs and tables imported directly from New Aurora for people to sit and conduct business with now. You decided to sit down on the most comfiest chair that grant the most wonderful view of both the floating queen and space background and make yourself comfortable. An opening suddenly appeared on the table where a cup of hot served tea would appear from it, ready just for you.

""How can the Automata be of service to you today?""",,
,,,,,,
UAFRoboQueenAskPermit,PopulateOptions,"$id == uaf_roboqueen score:100
$player.UAFQueenRecommendation
UAFRelationCheck "">"" 49
!$player.UAFAutomataSubmarketPermit",SetOptionColor UAFRoboqueenAskPermit highlight,,0:UAFRoboqueenAskPermit:Ask for access to the Automata Surplus market.,
UAFRoboQueenAskingPermit,DialogOptionSelected,$option == UAFRoboqueenAskPermit,$player.UAFAutomataSubmarketPermit = true,"""How bold of you to request access to the surplus market of our experimental cutting-edge Automata hardware. Please wait a moment while I check on your profile."" the Automata Queen said as she opened and scrolled along your profile. You feel like she doesn't need to do all that physically as she is after all, connected to the whole network but she is probably doing it just to give you a sense of familiarity. 

When she's done, she closed it down and transferred the display to the holo-pad on the table. Allowing you to see that you have been given approval to access to the Lunamun's Automata logistics hub. ""Request approved, you have been higher clearance level which will allow you to purchase our high-end hardware.""

""Is there anything else you need?""",0:UAFRoboqueenAskPermitDone:Thank you!,
UAFRoboQueenAskingPermitDone,DialogOptionSelected,$option == UAFRoboqueenAskPermitDone,"ShowPersonVisual
FireAll PopulateOptions",,,
,,,,,,
#Queen Conv,,,,,,
UAFDefaultQueenGated,PickGreeting,"$id == uaf_queen score:100
!$player.metUAFQueen",FireBest GateCheck,,,
UAFQueenGateOK,GateCheck,"$id == uaf_queen score:100
UAFCommission UAFAccessEligibility
$player.UAFNiaRecommendation2","UAFQueenIntro isQueenBusy
FireBest BusyCheck","""Access granted. Please proceed to the space elevator to begin the descent into Aurora.""
===================================",,
UAFQueenNotBusy,BusyCheck,"!$global.isQueenBusy
$player.metUAFQueen","ShowPersonVisual
FireAll PopulateOptions","You knocked on the door three times and waited until a voice from within broke the silence. 

""Ingress."" The Permaisuri sang in sync with the door's locks as it clicked open, allowing you to step into the office once more. The Permaisuri greeted you with a shining smile and set her pen down. You caught a spark of warm delight in her eyes that didn't match up to any picture you can find of her online, but it didn't last long enough for you to interpret its meaning. ""Hello again, $playerName~ How are you today? Is there something the Federation and I can do for you?"" ",,
UAFQueenNotBusyFirstTime,BusyCheck,"!$global.isQueenBusy
!$player.metUAFQueen","ShowPersonVisual
FireAll PopulateOptions
AddPotentialContact
AdjustRepActivePerson WELCOMING 1
$player.metUAFQueen = true","You knocked on the door three times and waited until a voice from within broke the silence. 

""Ingress."" The Permaisuri sang in sync with the door's locks as it clicked open. Stepping inside, you felt an acoustic difference between the Monarch's office and the rest of the building. Everything in the room was shaped and positioned perfectly in order to resonate with her voice's cloudlike tones. ""Welcome to New Aurora, $playerName. It's a true joy to meet the selfless ally of the Federation I've heard so much about this cycle. In fact, you've been surprising me ever since your first flights in our systems. I would be delighted to work more closely with you from now on.""

""If you haven't already, please feel free to visit Favonius and take a moment to relax. There is an ongoing program there to help fellow starfarers take their minds off the stress of hyperspace, and the ice cream is the most coveted in this or any other universe."" Aeria said and opened up a map, pointing at a water world not far from the Aoi system.

""Now, is there something I can help you with?""
OR
Upon your visit, you're escorted to a different door entirely. On the way, her assistant explains a code of conduct. He teaches proper etiquette while having an audience with the Permaisuri, and though some are quite flamboyant, those of the military are ones you are all too familiar with. He leaves you at a door, simple and ornate in contrast to the first wooden door you saw on the planet.

You enter, as two of her Royal Guards. The room has the scent of freshly baked biscuits, a vase of flowers brightens up the room. The Auroran queen is engrossed in her work, stacks of paper and folders stand upon her desk. You hear the scratching of the pen as she commits herself to it. She glances up at you, stopping herself.

""I apologize that I kept you waiting. Please, have a seat."" She gestures to one of two chairs directly in front of her desk.
The two of you have idle chatter and while it is mostly you doing the talking, she listens earnestly to your weals and woes. An hour is instantly gone and soon you are escorted back to your ship, the memory of baked biscuits and a scratching pen still lingering in your mind.",,
UAFQueenIsBusy,BusyCheck,$global.isQueenBusy,"UAFQueenIntro InformBusy
ShowDefaultVisual
FireAll BusyCheckOpt",,,
UAFQueenIsBusyOpt1,BusyCheckOpt,$global.isQueenBusy,"SetStoryOption UAFQueenPayphone 1 VIPPayphone ui_char_spent_story_point ""You make a call""",,"0:UAFQueenPayphone:Use the Forbidden Hotline Service.
2:cutCommLinkPolite:Cut the comm link.",
UAFQueenIsBusyOpt2,BusyCheckOpt,$global.isQueenBusy,UAFConfirmModal UAFQueenPayphoneMoney ui_char_spent_story_point credits 100000,,1:UAFQueenPayphoneMoney:Offer a huge sum of credits for an emergency meeting.,
,,,,,,
UAFQueenPhoningMoney,DialogOptionSelected,"$id == uaf_queen
$option == UAFQueenPayphoneMoney
$player.UAFQueenPhoneMoneyFT","ShowPersonVisual
FireAll PopulateOptions
AddRemoveCommodity credits -100000","Lying, you told the secretary that you must meet the Permaisuri at once, stating that it was an emergency. After a long sigh of reluctance, he allowed you to transfer a huge sum of credits into a government account, then informed you to wait for her at the lounge. 

After about half an hour, royal staff and security flooded the entrance. Aeria Charlotte emerged from the crowd and tacitly instructed them to wait as she crossed the room to you to address you alone. ""Hello there, $playerName. I would appreciate if you make this quick as I have business to attend to. Is there something I can help you with?""",,
UAFQueenPhoningMoneyFirstTime,DialogOptionSelected,"$id == uaf_queen
$option == UAFQueenPayphoneMoney
!$player.UAFQueenPhoneMoneyFT","ShowPersonVisual
FireAll PopulateOptions
AddPotentialContact
AdjustRepActivePerson WELCOMING 1
$player.metUAFQueen = true
$player.UAFQueenPhoneMoneyFT = true
AddRemoveCommodity credits -100000","When you arrived at the office to meet the Permaisuri, you were informed by her secretary that she had just left for an official trip and currently on her way to board her personal shuttle. You told the secretary that you're willing to spend a lot of money and donate to her causes if he could somehow delay her flight long enough for you to catch her. The secretary was hesitant at first but he could feel the urgency in your voice. He quickly called the monarch complex's air control center and advised them to delay the Queen's flight for an hour. 

You were grateful for this and transferred a hefty amount of credits to a designated federal account. ""Get to the west wing and take the elevator to hangar bay one."" He pointed to the appropriate hall with one hand and overrided dozens of security alerts with the other. ""I could only buy you an hour, so you'd better hurry!""

You rushed your way across the complex until you reached the hangar where the Queen and her staff were waiting. ""$playerName? What are you doing here? Take a moment to breathe and relax before you speak your mind first. Would you ladies and gentlemen leave us two alone for a moment?"" Aeria's staff retreated far enough away to be dead to your conversation. Aeria's attention was yours alone.",,
,,,,,,
UAFQueenPhoning,DialogOptionSelected,"$id == uaf_queen
$option == UAFQueenPayphone
$player.UAFQueenPhoneFT","ShowPersonVisual
FireAll PopulateOptions","You decided to use the forbidden line again and rely on your charisma to get what you need from her. Your comm request was accepted as she picked up the phone. ""Hello $playerName. My apologies for being unavailable, I am currently on official business outside New November City. What is it that you need?"" Despite her convincing attitude, background chatter on her end suggested that she was really at an ice cream parlor.",,
UAFQueenPhoningFirstTime,DialogOptionSelected,"$id == uaf_queen
$option == UAFQueenPayphone
!$player.UAFQueenPhoneFT","ShowPersonVisual
FireAll PopulateOptions
AddPotentialContact
AdjustRepActivePerson WELCOMING 1
$player.metUAFQueen = true
$player.UAFQueenPhoneFT = true","You felt like you couldn't waste any more time waiting in orbit to meet the Permaisuri. Feeling lucky, you decided use the forbidden contact line meant for urgent matters. She had promised that she'd answer so long as a phone was within reach.

Your comm request was accepted this time. The connection was remarkably clear and acute, such that you could even hear her fingers dance along the strings of some kind of musical instrument. ""Hello again, $playerName. I do apologize if I am difficult to reach. I'm sure you understand that being Queen is a demanding occupation. What can I help you with today?"" When she wasn't speaking, a plucked version of the Auroran anthem filled the silence. ",,
UAFQueenGateReject,GateCheck,$id == uaf_queen score:100,"AddText ""Access Denied, please gain access through the \""Auroran Diplomatic Bureau\"" at Vermilion Station.""
ResetActivePerson",,,
UAFQueenDefaultGreetings,PickGreeting,"$id == uaf_queen score:100
$player.metUAFQueen",FireBest GateCheck,,0:cutCommLinkPolite:Cut the comm link,
,,,,,,
UAFQueenAskPermit,PopulateOptions,"$id == uaf_queen score:100
UAFRelationCheck "">"" 49
!$player.UAFNovemberSubmarketPermit",SetOptionColor UAFQueenAskPermit highlight,,0:UAFQueenAskPermit:Ask for access for the November Surplus Logistics.,
UAFQueenAskingPermit,DialogOptionSelected,$option == UAFQueenAskPermit,"SetTextHighlights ""something rare and exquisite delicacy""","""I see that you would like to requisition some of our proprietary military assets, but unfortunately, we only grant November hardware clearance to our closest allies. I'm sure you understand why.""

""However, there's nothing stopping you from earning my favor. Perhaps if you could bring me a rare and exquisite delicacy to enjoy. Something that would remind me of home..."" The Queen's eyes softened and drifted towards a frame on her desk. Pictured was a young Aeria Charlotte, probably before she was queen, smiling bright with an ice cream cone in her hands. The buildings around her looked like they were built in the previous era, and there was a pasture as green as Terran grass. But that couldn't be. Nobody from Earth could possibly be in the Persean Sector today. Was this the world that the Aurorans claimed to have come from?

You didn't dwell on the paradox for long. It would have to be a question for another time. For now, you're content with knowing that November surplus was just one special dessert away.",1:UAFQueenAskDone:Nevermind.,
UAFQueenAskingPermitIce,DialogOptionSelected,"$option == UAFQueenAskPermit
PlayerHasCargo uaf_vanilla_ice_cream",,"""Ah, you're still interested in the accessing the surplus market? Well, my offer still stands."" Aeria glinted her perfect smile at you. Oddly enough, it reminded you of the picture and the ice cream cone. They both shined in the same delightful way. 

""Just so you know, I only have jurisdiction over November access. If you're after the Automata Division's gear, you'll have to consult to AER-1A on Lunamun. We aren't the same person, after all.

""I may be the Permaisuri, but I always give a special degree of autonomy to the special Neukos on our little moon. I'm sure you can win them over as well."" The Queen continued reading and signing her various documents.","0:UAFQueenPermitAskIceCream:Offer her the Queen's Gambit.
1:UAFQueenAskDone:Nevermind.",
UAFQueenAskingPermitIceResponse,DialogOptionSelected,$option == UAFQueenPermitAskIceCream,"$player.UAFNovemberSubmarketPermit = true
AddRemoveCommodity uaf_vanilla_ice_cream -1","The Permaisuri smiled happily when you arrived with the Queen's Gambit in hand. Despite typically being very cordial, just the sight of the coveted treat sent her bouncing around the office like a spoiled princess. 

""Thank you! Did you get this all the way from Favonius?"" She hardly finished the question before tasting it. You didn't bother questioning why she had a spoon in her desk. Aurora truly was a unique civilization.

""Did you know the ice cream was named after me after I announced the opening of a resort world? It was nice of them to do so! Though, I'm yet to understand why they referred to it as a 'gambit'. Could it be because-"" Aeria froze for a beat, then drowned whatever hostile thought she had in more ice cream. ""Anyway, congratulations! You have been granted access to our November Surplus market. I hope you find our hardware to be useful to your cause.""

You gave your thanks to the Permaisuri and smiled until you realized her dessert was nearly finished. You figured it would probably be best to leave now, and not after the bowl was empty. ",1:UAFQueenAskDone:Express your grattitude and leave her to enjoy the ice cream.,
UAFQueenAskingPermitDone,DialogOptionSelected,$option == UAFQueenAskDone,"ShowPersonVisual
FireAll PopulateOptions",,,
,,,,,,
UAFQueenAskAccessRoboInd,PopulateVNSector,"$id == uaf_queen score:100
UAFRelationCheck "">"" 19
UAFCommission UAFAccessEligibility
!$player.UAFQueenRecommendation
UAFSACheck",,,1:UAFAskRoboAccess:Request access to Automata High Command.,
UAFQueenAskAccessRobo,VNSectorDiscussionOptions,"$id == uaf_queen score:100
UAFRelationCheck "">"" 19
UAFCommission UAFAccessEligibility
!$player.UAFQueenRecommendation","Nex_DynamicPaginatedOptions addOption UAFAskRoboAccess ""You ask Queen Aeria for access to Robo-Queen""",,1:UAFAskRoboAccess:Request access to Automata High Command.,
,,,,,,
UAFQueenAskAccessRoboResponse,DialogOptionSelected,"$option == UAFAskRoboAccess
$id == uaf_queen",,"You transmit a message through the appropriate channels, relaying your request to access the Robo-Queen. A moment passes. Then an hour. Two. Three. Until finally...

A gentle face appears on the holo-screen. Blue hair frames a pristine porcelain face, adorned with curious chromatic eyes. The Permaisuri, Aeria Charlotte Yuki, graces you with her presence.",10:UAFAskRoboAccess2:Continue,
UAFQueenAskAccessRoboResponse2,DialogOptionSelected,"$option == UAFAskRoboAccess2
$id == uaf_queen",,"""Starfarer. You’ve sent quite the formal request. May I ask why you wish to see the Robo-Queen?"" Her smile is misleadingly gentle.

You respond that you want to establish a rapport with the Automata Division, offering assistance to them should they need it. Aeria weighs your words very carefully.

""Give me time, starfarer. I shall give you a response soon.""

The comm link terminates.",10:UAFAskRoboAccessDone:Say thank you and cut the comm link.,
UAFQueenAskAccessRoboGrant,DialogOptionSelected,"$option == UAFAskRoboAccessDone
$id == uaf_queen","UAFAccessLevel GrantAccessRobo
FireAll PopulateOptions
ShowPersonVisual","Again you wait, and after half an hour has passed, the Permaisuri contacts you again.

""The Robo-Queen has agreed to allow you to contact her. Do not take this privilege lightly, starfarer. I expect your best behavior. I hope this openness will deepen our bonds further. I wish you well.""",,
,,,,,,
UAFQueenAskAccessRoboResponseB,DialogOptionSelected,"$option == UAFAskRoboAccess
$id == uaf_queen
$player.betrayedUAF",UAFAccessLevel GrantAccessRobo,"Again you wait, and after half an hour has passed, the Permaisuri contacts you again.

""The Robo-Queen has agreed to allow you to contact her. Do not take this privilege lightly, starfarer. I expect your best behavior. I hope this openness will deepen our bonds further. I wish you well.""",10:UAFAskRoboAccessDone:Say thank you and cut the comm link.,
,,,,,,
UAFQueenChatResponseNeutral,DialogOptionSelected,"$option == VNS_Converse score:100
$id == uaf_queen
UAFRelationCheck "">"" 0",,"""My apologies, starfarer. My schedule doesn't allow for idle chatter for the time being. Anything else you have in mind?""
OR
""What can the United Auroran Federation do for you, starfarer?"" The blue haired queen asks, looking at you.
OR
""Have you visited New November City yet? It is the crown jewel of our little civilization out here in this side of the Persean Sector. We have dedicated tourism and commercial zones for outsiders to trade with us."" She gestures towards the south-east coastal corner of the city limits near the spaceport.
OR
""Welcome, starfarer. I hope you are having a nice day. Would you like a cup of tea?"" The queen asks and serves two cups of hot sweet tea on the table for both herself and you.
OR
You decide to have a small chat with Aeria as she continues to work and execute her duties as the queen.
OR
""Greetings Starfarer, I wish you well."" You have a polite conversation over darjeeling tea and a pack of freshly opened biscuits. ""Oh, how the time flies. Forgive me, I must be returning. I thank you for taking the time to see me when you can.""
OR
Upon your visit, you're escorted to a different door entirely. On the way, her assistant explains a code of conduct. He teaches proper etiquette while having an audience with the Permaisuri, and though some are quite flamboyant, those of the military are ones you are all too familiar with. He leaves you at a door, simple and ornate in contrast to the first wooden door you saw on the planet.

You enter, as two of her Royal Guards. The room has the scent of freshly baked biscuits, a vase of flowers brightens up the room. The Auroran queen is engrossed in her work, stacks of paper and folders stand upon her desk. You hear the scratching of the pen as she commits herself to it. She glances up at you, stopping herself.

""I apologize that I kept you waiting. Please, have a seat."" She gestures to one of two chairs directly in front of her desk.

The two of you have idle chatter and while it is mostly you doing the talking, she listens earnestly to your weals and woes. An hour is instantly gone and soon you are escorted back to your ship, the memory of baked biscuits and a scratching pen still lingering in your mind.
OR
""Our Royal Confectionery Industry is one of the finest upon this side of the sector. Starfarer, I dare to say you should try some at once."" She gives you a small platter to sample each pastry and treat. Your visit is spent indulging in all manner of sucrose delights.
OR
""Starfarer, I understand that this sector can be quite the troubling and dangerous place. Therefore, in the interest of safety, I suppose it is necessary to defend oneself against pirates. I hope you do not bear these weapons needlessly and without just cause, starfarer."" Her lips are curled upward like always, but her eyes are the strongest you have seen.
OR
""Flattery will get you nowhere, starfarer."" Her smile is beautiful as it is distant. ""I hope  your words are not as empty as those that have come before you.""",,
UAFQueenChatResponseFavorable,DialogOptionSelected,"$option == VNS_Converse score:100
$id == uaf_queen
UAFRelationCheck "">"" 9",,"""Welcome back, starfarer. My assistant has informed me of your arrival, so I took the liberty of serving you some hot tea. Does it not remind you of when we first met?"" She smiles slightly and lays down a pack of biscuits next to the tea cup. ""Oh and with biscuits too perhaps?""
OR
""My, my, starfarer. Is it just me or have you been enjoying my company lately?"" She lets out a sigh and shakes her head. Realizing her informality, she apologizes. ""Please forgive me for my breach of protocol, I merely jest."" 
OR
""Have you visited Favonius yet? It is the second habitable world that we colonized recently and redeveloped into a resort world. It is a great place for you and your crew to relax and enjoy life for a moment. I understand it is an unforgiving environment out there beyond Auroran space.. so perhaps allow yourself a moment to breathe and recompose yourself?"" Aeria’s recommendation is accompanied by a pamphlet. Judging from the cover alone, it feels like paradise.
OR
""My apologies, starfarer. I do not think we know each other well enough for us to talk a bit more about ourselves."" She says with a forced smile. 
OR
""I hope you are putting in a good word about us to the people in the core worlds, starfarer. The United Auroran Federation is not here to invade. We are stranded with no way out and would appreciate any assistance they could offer."" Aeria sighs. She seems to be worried about the safety of her people.
OR
""I am pleased you dropped by."" Her gaze is warm. ""The tea is still hot, would you care for a cup?"" She persuades you to participate in a delightful moment of respite. The tea puts you at ease, and the biscuits are soothing to the senses. You depart for your shuttle, her cheerful voice wishing you a safe journey.
OR
You try to compliment one of her achievements. ""Again? You really are persistent."" She chuckles before saying. ""A tip, starfarer: Women find pushy individuals annoying."" You quickly try to change the topic and thankfully, she seems to have forgotten your blunder.
OR
""As thanks for visiting, if anything is out of stock in our market, kindly let me know and I shall reserve it for you. You can pay me back when you return."" She says during one of your tea breaks.",,
